,model_id,Variable,Remove,Prior,pvalue,Rsq,mape
552,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_EVERYDAY_7-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_EVERYDAY_7-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.6895378846447242,0.0004315274283595,0.78689180181367,0.0371790924796782
553,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_EVERYDAY_7-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_EVERYDAY_7-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-0.4063767460236469,0.0043598162004771,0.78689180181367,0.0371790924796782
554,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_EVERYDAY_7-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_EVERYDAY_7-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.5007357100129114,1.0092292271486221e-13,0.78689180181367,0.0371790924796782
555,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_EVERYDAY_7-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_EVERYDAY_7-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,-1.493481417824114,0.3403089998124481,0.78689180181367,0.0371790924796782
556,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_EVERYDAY_7-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_comp_acv,Competitor,-0.3479016861512366,0.0084079714622588,0.78689180181367,0.0371790924796782
557,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_EVERYDAY_7-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,14.447877292238172,1.2290314075177028e-24,0.78689180181367,0.0371790924796782
558,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_blackfriday_flg,Own,0.0372131964003115,0.2960444857630796,0.9476696306132272,0.0353150095401222
559,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.026583448686021,0.4613537767286499,0.9476696306132272,0.0353150095401222
560,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_december_flg,Own,0.0541483309091883,0.1356347535259322,0.9476696306132272,0.0353150095401222
561,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,-0.3390881404852826,0.0020669716268797,0.9476696306132272,0.0353150095401222
562,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-0.0717990964461532,0.6754657821812731,0.9476696306132272,0.0353150095401222
563,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_new_year_flg,Own,0.0612716693315431,0.0425326729691575,0.9476696306132272,0.0353150095401222
564,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.6985131707331818,1.271748215435329e-20,0.9476696306132272,0.0353150095401222
565,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,-1.568832690960022,0.3014651734128245,0.9476696306132272,0.0353150095401222
566,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_comp_tpr,Competitor,0.9316805408255736,0.0796122466243181,0.9476696306132272,0.0353150095401222
567,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,12.424705784425823,6.116377348920703e-26,0.9476696306132272,0.0353150095401222
568,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_HILLS_SCIENCE DIET_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_SPECIALTY_8-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_comp_acv,Competitor,-0.4489182208333897,0.0115714450486039,0.636897095179782,0.0408033069133422
569,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.0664445135425536,0.1056872188901145,0.636897095179782,0.0408033069133422
570,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.7134022232453474,1.70783778798557e-05,0.636897095179782,0.0408033069133422
571,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-1.116236602539605,2.279205538591301e-09,0.636897095179782,0.0408033069133422
572,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.4845850074447912,2.709060696735204e-10,0.636897095179782,0.0408033069133422
573,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,-2.152826893031744,0.2174803204236568,0.636897095179782,0.0408033069133422
574,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,14.383480319615355,3.111042710571186e-16,0.636897095179782,0.0408033069133422
575,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_blackfriday_flg,Own,0.0286681198084479,0.4685477835296496,0.796808990070898,0.0401485143657569
576,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.0490545897647081,0.2281369712502128,0.796808990070898,0.0401485143657569
577,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_december_flg,Own,0.0529384365245485,0.1910522012991302,0.796808990070898,0.0401485143657569
578,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,1.0029634513252583,2.247678809732892e-08,0.796808990070898,0.0401485143657569
579,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-0.5894327265279034,0.0055915776589687,0.796808990070898,0.0401485143657569
580,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_new_year_flg,Own,0.0509223683111433,0.1231517098083273,0.796808990070898,0.0401485143657569
581,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.417128629348416,5.723839903996052e-07,0.796808990070898,0.0401485143657569
582,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,-3.581130384237923,0.0345869048607261,0.796808990070898,0.0401485143657569
583,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_EVERYDAY_11-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_bp_ratio,Competitor,-0.3245946332014284,0.3870447397888007,0.796808990070898,0.0401485143657569
584,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_>40LB (DD-XL)_SPECIALTY_20-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,8.68922110111215,4.38183711402257e-09,0.796808990070898,0.0401485143657569
585,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.1239704442868584,0.0112932289993531,0.7745874722081383,0.0462664061245511
586,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.4788127156906326,7.623956645797933e-08,0.7745874722081383,0.0462664061245511
587,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-0.7709447071796389,2.809735612518316e-05,0.7745874722081383,0.0462664061245511
588,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_tpr,Own,0.1912932109020957,0.7974511579077724,0.7745874722081383,0.0462664061245511
589,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_new_year_flg,Own,0.077483522353251,0.0651444889423901,0.7745874722081383,0.0462664061245511
590,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.3041994536567058,0.0002286647784873,0.7745874722081383,0.0462664061245511
591,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,-2.0202840816042738,0.3493770719802457,0.7745874722081383,0.0462664061245511
592,DOG FOOD_NST PURINA_WHOLE EARTH FARMS_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_58-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,10.979689095200492,8.653310757792651e-24,0.7745874722081383,0.0462664061245511
593,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_2-8LB (DD-SML)_SPECIALTY_28-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_comp_acv,Competitor,-0.7394247621111365,5.571838777282761e-07,0.8348557311884494,0.0360494485702193
594,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.3673447159283232,3.210108654821618e-09,0.8348557311884494,0.0360494485702193
595,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-0.3712690986973079,0.0836681178758077,0.8348557311884494,0.0360494485702193
596,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_tpr,Own,-0.7750138280823728,0.0002366286155992,0.8348557311884494,0.0360494485702193
597,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.5303303400537902,5.61748447159731e-26,0.8348557311884494,0.0360494485702193
598,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,3.6258456295108488,0.0276989920280017,0.8348557311884494,0.0360494485702193
599,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_HILLS_SCIENCE DIET_DRY_SINGLE PACK_2-8LB (DD-SML)_EVERYDAY_16-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_bp_ratio,Competitor,-1.0415775557515534,1.571137468207384e-05,0.8348557311884494,0.0360494485702193
600,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_70-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,12.99009818141079,8.688901331806046e-29,0.8348557311884494,0.0360494485702193
601,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.0231107276353756,0.4017234428576742,0.60579908103053,0.0281814379345762
602,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_december_flg,Own,0.029900138542261,0.2886310938505976,0.60579908103053,0.0281814379345762
603,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.6439128036420084,3.572037790625756e-16,0.60579908103053,0.0281814379345762
604,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-0.1505116549176148,0.0355215421323826,0.60579908103053,0.0281814379345762
605,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_tpr,Own,0.7203544707973348,0.1060525528573521,0.60579908103053,0.0281814379345762
606,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,0.9089186263093154,0.4346637954199162,0.60579908103053,0.0281814379345762
607,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_HILLS_SCIENCE DIET_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_SPECIALTY_8-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_bp_ratio,Competitor,-0.210426163278135,0.0040688549861736,0.60579908103053,0.0281814379345762
608,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_37-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,8.945207605041006,2.1912550886324425e-44,0.60579908103053,0.0281814379345762
609,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.0725664810694565,0.2127649414398633,0.8218268280560799,0.060940774765679
610,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.6192861412324295,1.98118936600458e-07,0.8218268280560799,0.060940774765679
611,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-2.9122930082558423,1.4667524532371396e-09,0.8218268280560799,0.060940774765679
612,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_tpr,Own,-1.2094181369761587,0.0003564857654764,0.8218268280560799,0.060940774765679
613,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.9439510890784716,1.3641702329521398e-15,0.8218268280560799,0.060940774765679
614,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NULO INC._NULO_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_67-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,-6.072007517193612,0.0187745088852565,0.8218268280560799,0.060940774765679
